sample_id,cpu_usage,memory_usage,temperature,vibration,power_consumption,error_rate,uptime_days,needs_maintenance
26,48.50084145237995,48.238950834909105,21.342774426607026,1.5539652783224949,5436.25166606275,0.012735178962318364,121.12325015417781,0
27,95.47748128938615,75.00913758959214,41.458020298390515,3.5181349711597747,7517.9138598650825,0.07812417770508504,31.61095986389353,1
28,76.02249035212681,79.3205600597162,36.752735958936164,7.839404472149689,7848.568841207996,0.051949223424479586,4.904783867892335,1
29,43.76434686317106,63.327308105660144,26.273176612620713,0.22007948542214267,4558.668015550693,0.009851755079964185,25.74583595591257,0
30,24.43768478758104,57.42531252689143,27.3927034112468,1.3002072376101856,5320.510294852215,0.010545047503322379,194.28388690323172,0
31,65.54572388449604,41.90948529698844,21.426200362642895,1.4689873677014529,4954.946185524736,0.0069188682896960865,143.79209660643713,0
32,48.864066490527435,66.57150192452188,28.807422526707956,1.1488888848713057,5131.047728252497,0.008532133684294126,166.70903715919658,0
33,75.436972633027,77.92608943016651,48.26839057180583,8.173062601999089,7637.510862817373,0.08910668915043113,32.24295426389148,1
34,59.248356896845586,61.346100745399724,25.19820513847969,1.2911795554144125,5272.977801018076,0.0180704663583573,133.954573032393,0
35,34.761400829884735,37.99393107794519,24.579649471430436,2.0508496078343086,4432.245518320169,0.009221246712729527,48.37225603774013,0
36,40.87092391694676,51.499584872107604,24.63584964187554,1.0307887514906262,4565.682796140528,0.0011584220757417686,140.36724965299433,0
37,43.82457467652059,65.50621210904724,25.665136786515543,1.6155878490261146,4766.4173815746835,0.020033286016089703,201.10003765330995,0
38,37.17234027399956,32.7628584253543,23.341604685346017,0.28564145753663955,5289.139660653871,0.014118399243072389,130.2817173779607,0
39,42.834055968402375,69.69194320110091,25.241636069078403,0.2788136592545534,5185.49959809575,0.0051567181557569996,170.9746263754157,0
40,85.30094771090754,84.002332140536,38.007017247867665,6.164778770569834,7789.2727537279725,0.1489248998619935,7.0872010482202175,1
41,96.87924821804567,87.20985042498626,44.37891463016037,6.608616625534841,8685.432650629176,0.056436864702722,34.11064865937653,1
42,51.741550086122075,60.08683541348188,27.384709027423014,0.9419333788192559,5373.504938476662,0.02038026153664702,167.9637728900674,0
43,40.583277823693436,40.950188836765484,25.233695165625463,2.0249564566323923,4828.542926126903,0.01534341865966565,10.796800477134596,0
44,80.95712885813398,91.84640641561029,35.62381204900364,7.708137656824959,8326.992619823004,0.062020413597121904,7.105898819120116,1
45,90.25171140033119,85.23791946341939,40.41110562421264,5.9202241361960315,7771.760051583397,0.08006825846874804,6.95617820004456,1
46,40.974421585184395,59.840417764252365,23.928715419021806,0.6795470005195461,4253.6651697375455,0.020238395396799315,17.463308100497844,0
47,40.32504398089871,52.87893366696689,23.698899193769122,1.8458540246494108,4443.569024789681,0.007310765239171976,84.76044341647597,0
48,52.7805619641325,64.16476693156662,22.632383349742273,1.7348547377590469,4490.262001340165,0.011124995915834456,106.64141326259983,0
49,36.94808374074349,37.33187386213382,26.24104479004094,1.2336609384052863,4758.6573848543285,0.02063940385562837,50.18000839245184,0
50,58.159434240471406,58.45801568191628,25.615693111790847,1.697412568226403,4787.138529758641,0.011411700575814362,127.69734823192917,0
51,56.81760470376604,56.80428539029165,29.086755004768186,0.6458805266783125,4838.594502704172,0.009034336127854942,27.731761883638498,0
52,49.09888667820533,56.4522728541631,28.952770060738377,0.8417873188530751,5000.7808416985945,0.004418273508227398,59.44357259877907,0
53,80.85979421131806,92.9332410494445,48.70210768757903,6.785393692330228,8242.78351570144,0.06585078387109594,40.636046683786084,1
54,56.48506098060199,69.89233617488108,22.469226176340484,0.8279882342506013,5177.627203759241,0.013679677557542048,196.5364913319002,0
55,51.06535366250748,60.510340196090446,22.47844021001622,1.8603038690017348,5085.323033946462,0.015820558578162155,18.054567757490982,0
56,36.116822904999545,43.87227392597845,28.661541590894522,1.4704043760051717,4695.827789056579,0.016882072738303396,209.34583083351595,0
57,34.91378769774722,60.40589213262379,29.815073507332315,1.7460126365021906,4219.4120482325325,0.014762481964419233,143.7301074026078,0
58,53.971346190922304,31.857061182483456,26.334850067140664,0.8561410373058165,4745.51151245001,0.01880016615113866,193.15380723357765,0
59,60.679886552949355,33.67484392723106,24.784886258607266,0.5382301988965559,5351.051518435431,0.01223764338003009,58.093374520564325,0
60,81.02569570746624,93.97990461392182,46.28058677161075,5.43535350677953,7379.876512150653,0.12124589560176552,28.57639786975181,1
61,62.51947626690579,63.18659492265505,22.92589591100853,0.27527508505561454,4823.781099045126,0.01910635658882302,45.56848231901635,0
62,30.505055247146416,59.836892148709964,26.664071266372062,2.1753730080133793,5350.925092217067,0.010288893758275873,113.80182459140559,0
63,34.572444262137196,69.15070212012301,27.003115941086286,0.8364841691080398,4171.39959300181,0.01117677976268662,106.0542892981096,0
64,70.89437404812226,78.37035423545599,41.48187511418516,7.750935664689871,7610.356086028757,0.08135912156470831,27.28512821861424,1
65,76.92510216184043,84.10741559595861,41.43238969808918,6.5306611482081625,8291.600782190111,0.09118662285770276,54.895843140082675,1
66,32.76223596993049,52.31522966893827,22.28358387314622,1.7496080992638914,4783.452774584914,0.0038940734910226306,40.60263465934183,0
67,55.12431523068814,46.15653116080927,28.439750791660963,1.915315674341428,4313.986756438652,0.00561315591896551,106.73870702153013,0
68,50.697785172244544,37.41122300430753,22.878237946961256,0.9294214327039407,4521.689707866843,0.00596801670416611,201.27921036330028,0
69,49.6079509858866,53.0113966505153,29.610393003996162,0.5145066024827463,5044.597283937404,0.019204709170517437,143.13920359695183,0
70,81.45317408857836,75.9383099349486,42.150799758947834,5.128248767920956,8615.01548433212,0.06719681852906531,14.246377007922717,1
71,55.677298380102904,45.80475432100144,29.318368642196738,1.519994720977968,4891.173756517397,0.006224302878942991,66.57471591950558,0
72,73.94047882989736,82.77556825694978,42.77524098674435,6.110379640346049,7999.4548549672845,0.06307049818523959,29.89015194804678,1
73,50.92754548283712,50.94982744557074,29.77018204078849,1.0029184591136127,4417.693410702226,0.010134033521593776,139.12425015979065,0
74,63.031997764062936,34.50856737498141,20.157257040843504,1.4185579567666142,5075.004725158966,0.004688750301708299,166.22890887088198,0
75,58.55001284734864,31.235407770490397,27.2126905013218,0.6324811772342751,4288.706853099213,0.01175817718789586,64.81805790739963,0
76,35.49798027088345,53.95448780496666,23.083708188154343,2.130686742644841,5202.0023686067025,0.012126083623861538,78.51487355286021,0
77,77.14319166743364,77.40450564511681,48.72478808049091,7.512964516487219,8317.588224936364,0.10397239848887985,25.62267288207915,1
78,49.01395002027202,57.75613430958875,20.139769078508415,0.7561067956678573,5498.979997423319,0.016804246540316203,50.09864393580269,0
79,84.38644391499088,92.69077167552634,37.88145064461034,7.182881129447693,7351.49017092991,0.1398551161595335,10.83973570086604,1
80,24.76168776182704,52.559256133913266,24.29223059519175,1.6606381128208523,4756.306112290024,0.011615274273060399,141.41967493729655,0
81,49.55486989150102,51.85173568848503,22.63315258175362,0.6847097310551109,4435.799279489065,0.013973126940370038,28.693375169476845,0
82,88.13298062821676,93.93301378587323,35.368487889627914,7.910771220596504,7509.072935863746,0.11854236198308672,15.709545687332016,1
83,40.831863314133,66.56330080144042,29.44992243240811,0.5399608586099516,5491.73292121432,0.007741615565247172,63.74622159578297,0
84,30.75718972451244,43.12296069685443,28.333093755209923,1.5733613876589594,5121.933121622609,0.012700204661592104,161.61661884361047,0
85,31.494652763013736,58.15939270218064,29.540995932413175,1.8509043158419374,5375.046575743011,0.015086126216609697,201.56369378993153,0
86,34.160064059836294,49.77158343261313,25.5121193582818,1.4066916021335267,5355.869520494427,0.02087065675938034,121.08631110335439,0
87,27.160054243634587,55.31463255251403,23.680051515899383,0.7623356660800154,4363.018776452593,0.010248333093086127,94.4305790518487,0
88,64.89558051946469,67.94665162298944,28.135486608364857,0.5034815828109411,5260.274552885248,0.01699739608393021,202.84739317747355,0
89,52.41649248146171,55.08199865455601,21.941509624935673,0.24955878051262098,4344.567308085286,0.015396578118875494,177.14568952842345,0
90,27.573255511436823,56.61898560106032,23.892518068137797,0.7242651802325548,5208.402740671486,0.005898835900974496,166.6731505116799,0
91,39.83792103828018,43.449760652298274,22.797102238279162,1.6314319255868381,4000.914622462993,0.011483973484347935,92.51902903775978,0
92,42.02391426583925,51.96601591527876,23.258026234184037,0.9798201160375397,4825.340164192346,0.013992182460373422,45.61291759936085,0
93,48.755681639468115,49.40368623569117,25.554004149071865,0.47592487756100815,4456.138946570055,0.011840620736498605,49.11211388609998,0
94,89.43907025270417,80.4992349640063,44.35413958066982,7.074469724919137,7567.120403229248,0.10023953314096856,41.556175759205686,1
95,78.21438878380994,82.65209766092327,49.24724694847688,7.535571487365685,7037.633234085967,0.07367538171049572,57.103928064868285,1
96,60.59164293952152,30.295646106797523,23.59619560945737,2.1117254403213375,4228.440980221932,0.001976130647510851,36.81799017064739,0
97,72.14857883017228,97.44059688945589,49.51849162816473,5.678929144404775,7386.096635062978,0.14815812882387974,1.8944889925128994,1
98,84.63945830616505,98.13722342907565,40.73760082422358,4.013427609830529,8510.729010208712,0.12737895385388914,49.90323419600521,1
99,47.24690132244729,35.47880182012235,22.306417961523533,0.3837547680829206,4928.726212133823,0.010700829881986285,93.1051715608075,0
100,50.85371396331123,44.531486285259874,21.605687984278486,0.5900592978685464,4349.803531964431,0.013038947495436333,162.96388588666804,0
101,51.72932279906095,62.685356047031775,25.14791604232034,1.0341661022389408,4111.808951549061,0.0046529549124966485,53.815899431694575,0
102,62.6565792192795,61.08589320187033,26.389299144267426,1.2847399083258288,4954.456128884708,0.01096825061432678,92.5971294929878,0
103,27.16252283904912,47.23500761351694,26.300110655757365,0.5072511929270813,4133.17785830036,0.012755446564294417,150.00568873882216,0
104,84.04636408471306,93.04707509001274,36.97295951698933,5.508478640813307,7068.653657770442,0.1361955845126822,44.737690086647525,1
105,32.21358771731789,32.594935488134674,24.591101825033494,0.43013126142708985,5414.85534902407,0.016159924459274753,208.21364421416018,0
106,56.32688752122813,52.005414270319356,27.35783690458646,1.3367093640958994,4763.896902686394,0.018690829304001885,110.70991225322092,0
107,77.19254389532287,93.51470068998384,44.78812126431229,7.559793849658739,7745.869688372974,0.13725728168001944,2.6228109139761924,1
108,27.02577560121598,43.61330187646523,24.56231475322136,1.8385764948474936,4458.770916259994,0.006436532147250038,143.00673085243042,0
109,42.00527792326436,53.08862607781096,28.293679032788717,2.1962596223353916,4414.565162556791,0.015656505611488215,181.92528557891947,0
110,77.24739493996545,81.43328128832857,41.44354951859442,6.6123797298890095,8897.08495181205,0.12745959366491688,11.837768725203748,1
111,62.15870198518064,69.61968808568182,27.9054295744575,1.8941568694741489,4467.345303023343,0.006393437911479475,82.62075750615618,0
112,33.72869010729451,54.71602948061778,20.37931289942585,1.5765156638492444,4149.433843805026,0.011070410159809668,88.30262159554091,0
113,85.76400999577442,80.44153673159404,38.66462092647556,6.807883516965962,8789.12101950231,0.05991590475462884,26.05119537217916,1
114,74.39649457117602,94.90346925518091,46.060343365187286,7.885127778006258,7827.918102727523,0.05141020467889558,15.581654239041757,1
115,77.8403144908212,93.3951629686066,38.67918208547967,7.310277137682427,7490.159931947209,0.0893989992079518,3.228616779341218,1
116,33.67073938156341,59.29044588944172,27.179528842731536,1.825571218013707,4072.4519050097374,0.014732346180241801,42.63481951972942,0
117,78.90025213650442,98.29986155479918,47.347612622199094,5.729826035967413,8687.328688260077,0.07848900469225233,19.40608838139235,1
118,38.01573304445219,49.05852586628152,24.40788538974587,1.571084129733651,4776.437703871073,0.014984459871313829,187.75311060447018,0
119,74.55438854836252,96.58917408562466,40.45509037680858,6.383532093040557,8115.48405927497,0.10895205193700772,24.12036534753612,1
120,48.51433453089674,61.500293640320706,25.05248185533188,0.2725777759507189,4579.118952244961,0.02071209667435711,157.73159833573442,0
121,28.273148438323545,36.345583782685395,29.540784088535602,0.20849267626754903,4301.023919927465,0.007384168602457385,43.88815610960978,0
122,51.73630645795696,58.235217592979666,29.353846171818603,1.6551653578064254,4215.990503728083,0.014835914577642571,158.07999509496614,0
123,44.0002579362103,54.03415850125563,27.741809121574164,0.3226182731950829,5019.823325486643,0.004489152314874602,195.28143014292243,0
124,71.71784783050066,99.53809935852777,41.96854980905872,4.812115673256638,7484.032161726538,0.09369629700779342,46.34840436028159,1
125,40.14802045800393,30.843880996736456,23.064975807661305,0.47638445090463005,4274.716007491869,0.02099219881736273,168.68001227237002,0
126,87.42654116183863,84.34658754354979,39.84695661155174,6.60962770654144,7993.174719326156,0.07383657531229626,22.040642095348048,1
127,73.70134368715136,80.70612713653681,47.9508566366559,6.1260104056083,7371.124376505325,0.059074768367609665,26.119389602768894,1
128,39.957144383578694,59.213500617670206,20.053302037584647,0.22947133075163856,5195.434237794995,0.0010296969677513381,81.09495619228754,0
129,48.498855267670315,46.48466064315112,27.385066126716183,1.520600864971022,4510.630058451547,0.007354061807222156,90.4621309554679,0
130,93.07918033628204,88.612037962314,47.08465070701848,6.125509358919659,7850.317989027342,0.0935043397311116,22.457466321542146,1
131,28.56047497134689,35.86813625395618,27.793455119547904,0.7694023770598892,4524.356991596782,0.017631452492377672,160.6948304826782,0
132,54.149945272374936,59.62916698157855,25.888839368626734,0.9849107525201661,5225.800479420157,0.0063359197178761055,81.60090942591435,0
133,75.77337457416239,75.30317827746627,39.12754676434336,8.431346609003038,7465.062738901276,0.09211272803178534,30.988754010541783,1
134,43.009872271976185,51.02125326740308,28.73868255407822,1.4785975882646532,5393.524092954072,0.0163058089089198,38.06513438321339,0
135,41.6372942756918,50.5261954920034,28.416481166270536,1.4217020469572605,5076.451120403404,0.016647449229144913,166.2999658225445,0
136,97.02307747753716,99.80374810520165,36.344503855273544,7.358757127584564,8861.266431741253,0.13466461836681148,0.3363577258223738,1
137,27.22264515858027,63.01900051843552,29.639413570689655,1.225170481466652,5495.338596484922,0.016401412781210562,63.9823412022054,0
138,55.610446700649945,54.71641253809135,28.637184612811204,0.4371014034526824,4753.978121029931,0.002055954875807892,160.05350832076329,0
139,50.310185696276235,37.54598741791463,26.456117710842477,1.766782800020813,4553.966498414235,0.014594568297470703,182.92695472179975,0
140,76.1318048343669,99.91745061924735,40.03345063824726,6.755043058672568,7558.911491905459,0.09949526337871845,26.933743688305576,1
141,51.91689566427268,34.60697321760121,27.50055821635569,1.952796706876138,4397.592316040724,0.01860395350706942,73.77851843610762,0
142,86.75547929535117,96.70327281319186,37.22938322551197,6.84495802281671,7554.366063073464,0.08870319792232444,59.5516766971209,1
143,56.46468377415365,69.30485572969582,23.19254092433985,1.7082615420444986,5498.085874431155,0.016752398884051577,191.32056874244387,0
144,50.331816121043154,41.34769162549382,20.890804279391634,2.1654618855332903,4365.287153322504,0.01863015780979917,34.333137352447885,0
145,54.80277123051671,45.74227088688915,29.98456258600219,1.4062556755124265,5495.3702577307595,0.007316192648809503,44.312546628100485,0
146,51.860425604626975,64.34296390054106,25.860022104828616,0.2684614824595109,4069.871649032188,0.014438846312185064,121.11519726209447,0
147,64.05467746673875,34.81861710303133,22.28140591770783,2.159119765516397,5326.969647912837,0.004744090118596253,10.95366953630025,0
148,49.43802020537619,56.415826233037194,21.419829204706225,1.0202888720268481,4602.17329840107,0.01255529407617104,138.26543608799665,0
149,42.57980765375023,34.66997531309285,23.32799530430334,1.355655349829314,4900.083787226277,0.019705870854851395,208.96897155421576,0
150,36.166279351824635,37.125841373795126,29.787840258892118,2.164682620432521,5256.09061287537,0.0047529065941736524,55.7893577210982,0
151,37.01111587987806,34.5555874597366,26.00808828273116,1.8639989168213036,4753.753269253162,0.014556911888061162,204.17924486625034,0
152,23.283135917844785,67.84803825798406,26.37496396380671,0.7572023599909232,5415.998772102312,0.013001414740439188,73.68504107948385,0
153,39.72726506872226,45.17234020408651,26.308025909912246,0.762608845902714,4157.179943059174,0.02095048446163491,70.89560170540136,0
154,45.09066753272562,52.29984974534702,28.083381363295505,1.5108272325412526,5006.120340826443,0.005283364365565228,177.96253431533023,0
155,98.85999739767152,84.83751200288835,46.9912523662531,5.594466544569028,7610.468366858231,0.05186915555235497,55.23675892337947,1
156,52.19432120594416,59.100850636897306,29.95270557918114,1.839674727218201,4243.132595668791,0.020864869181590848,70.01552603342557,0
157,59.2167112949409,68.10641784297493,20.136168052550456,1.7710452138648667,5403.726604273549,0.020109015037019343,143.4183620111179,0
158,38.39274053232658,37.596798001636195,26.524174169702203,1.6626689372916577,4615.520559151848,0.01979637273623785,95.25259387849033,0
159,62.5189581853793,46.905350347366316,29.059328402570614,2.104144876061054,4437.019891178898,0.012769078220604937,206.99349702273224,0
160,60.35292286825066,36.927311821429456,24.92573350372616,1.0621864878258105,4837.129346054624,0.017342347130865743,78.55568962068403,0
161,38.085497880133005,33.66589711607078,21.41177934162465,0.7315052190355416,5209.188761966491,0.012448104613209096,43.81129424670319,0
162,63.93195045368937,51.264475058895606,24.841766486817303,1.7367284336509063,4047.65940600906,0.006270816235817837,45.011372670690854,0
163,27.567425083648548,43.44855873677505,25.213638274001212,0.8306875672596121,4562.675443015063,0.006289307712006939,162.4201602364693,0
164,38.04695286350078,47.60075638920567,23.76781399570722,1.961575923923192,4835.745405181786,0.005696043317776255,76.94893604442618,0
165,47.66252136920272,40.28977994676006,28.079167614992787,0.6163872546234621,4802.11915691395,0.010094454736981697,150.41820310009382,0
166,31.24382621153969,64.14493855591627,20.331772563018315,0.4649400113758751,4792.117419645275,0.007076292797195908,58.2564679529333,0
167,30.840098895688346,40.850320082741305,21.957048426005596,0.8610946990200474,5020.1626033144275,0.014823092676854308,14.502942712722401,0
168,45.548704545886,61.03907742958014,23.169182473278806,0.8750497239979311,4704.249649870695,0.016754170194211597,48.860237614245506,0
169,39.68556321799655,34.02642046792728,26.29299516293669,0.6410091644950786,4244.889382709742,0.017629418780897146,105.4098112007093,0
170,59.16799649143758,51.229727228562425,20.226001093413483,1.0394830016322143,4309.146801083028,0.010093743985591038,115.09790835310314,0
171,67.01697094491325,35.48405226822761,22.643347505029617,0.7756633664605752,4822.314058192164,0.005100148542897042,10.635331215877265,0
172,40.37742172482701,52.88737660858658,29.103930012148943,1.1139380599916664,4504.628085475866,0.012995899038460833,103.10592941445248,0
173,48.762770484808065,35.708845983929,29.569407061243282,1.1487432623402043,4145.4448551030255,0.013827019147129752,119.18086089558669,0
174,62.55759281796738,61.871841543828054,25.409059092102936,1.5758489951503274,5118.814560985158,0.005232154421114806,104.30518005374746,0
175,83.52463361548953,81.22660694449898,37.62134499911634,7.990793325419762,8490.784279547559,0.09605937222202736,15.570255778778002,1
176,60.419045412406184,40.5110929401046,26.676868226102634,1.9380984349390393,4048.842219234667,0.012228378653422224,42.82667825995242,0
177,85.27604933074925,89.95855268133161,47.35325834927869,4.219107052223942,7177.637309512271,0.12483709621488752,42.687446951103425,1
178,84.13714969681958,76.67337280548608,36.720566373754316,7.140621728497875,8042.600663643447,0.07681414464920981,23.870398813706828,1
179,33.971842619745935,33.89065758467907,29.007914932927275,0.3857995779284023,5136.8673802317535,0.0036533626413166945,195.50365106250464,0
180,28.752405709807803,68.73732208076544,29.614069485671806,0.4001030672436812,5145.211370388839,0.018486476946948407,160.74357654196652,0
181,57.89188251845367,37.668287259630496,23.830749402644482,0.30160407239162207,4660.390995193766,0.008152796147703104,61.451740682030575,0
182,59.29254142826228,30.092210101652345,26.24296122043028,0.6203488030889208,5298.0397582841015,0.014255592006548395,161.25681662183757,0
183,26.775522702472276,44.212689267130116,26.960375214710417,1.3323505567023997,4136.014677989422,0.020881943405895803,29.21028959225719,0
184,53.87611119325135,64.62404410617387,24.769653542833247,1.3199915789543393,5318.8328885006895,0.019578103813483492,202.21036119443798,0
185,94.25964587831062,84.46555070998565,36.42566868854924,3.98454068709633,8921.710481287677,0.051978098235173575,56.557481334900345,1
186,57.47804572976359,59.81561080257862,25.177639702466365,0.487075548327967,5176.883293949555,0.0053914361700298724,201.5255551955554,0
187,78.28496653450706,93.83040751848544,38.761130764493466,7.649776894099582,7605.150663477793,0.1428442651719261,46.94679314042497,1
188,50.172884604902045,51.20513590621021,27.590828992537322,0.29126908918428335,5291.561976237008,0.007641570355311955,150.5776793712334,0
189,65.97470491301895,65.72246018219967,23.093351431979894,1.4302110705964097,4836.091285311546,0.02095811444417467,17.095586585252956,0
190,88.20341949875072,76.746490736506,45.72516722887711,6.217793690520247,7498.7671412376085,0.13549207962014193,49.29890310469404,1
191,36.624492260857764,67.24796319806401,21.744263772101647,1.182338845238744,5095.022187547498,0.015035397665290325,147.4277031679483,0
192,73.51389806529485,94.46037698022535,38.25857626146587,6.55567528275768,8549.592358725591,0.14620326368271497,41.20382755506677,1
193,51.77451402305006,61.611127722179205,28.312977231358452,2.1750094137173477,4804.576271206157,0.009764424377081408,177.46697864903936,0
194,24.40715340356558,57.70725713706569,24.711221169582434,0.8471332564170171,4083.7804330575955,0.0032799068849345882,202.8777431605407,0
195,57.72535008776213,45.01235755306585,29.142643663009572,0.4281669594152045,5107.876293010217,0.013425642601856733,117.79916456820413,0
196,24.875649019397027,62.1040483235661,26.798052130929488,1.4846660084293997,4887.012352962643,0.020436044206589784,115.88652865371355,0
197,74.38155255186746,84.01133933590889,45.41040918248523,3.7696274969191843,7557.248826336854,0.07131201606585874,36.54505430315263,1
198,42.71335755148644,63.44847105144444,26.557694708334797,1.3660406335197777,4482.296296117707,0.0019886832131037757,153.98023845976968,0
199,34.15670904202467,51.846611276057246,22.333842012348885,1.599223569285709,4697.481989641964,0.0036537582827958974,133.37424262287988,0
200,80.17302748614813,94.31540766374943,37.082550566846685,3.593750885101796,8188.764273594593,0.09590011729832586,18.39449386560224,1
201,23.763969473839367,48.33365654009516,28.332441685801907,1.4818708457586138,4360.357159415266,0.01362686066371659,149.71934754262998,0
202,43.09421921335295,31.413048026486532,29.557956051590857,0.718068730788564,4788.597557980457,0.004391547051114756,54.00881730676982,0
203,47.43981986948089,36.290994029455504,29.47973174085375,0.870901908586597,5418.920993854613,0.012789763431348498,195.40042727876425,0
204,78.17207933320982,87.17059041268948,48.37747430423454,7.160457812998077,8373.553500474367,0.06203296233273205,28.14430321656499,1
205,54.63849638764985,43.2248410554281,29.061948190834954,1.3367152055038007,5157.091504876829,0.014688957646451298,190.2651298176251,0
206,59.99933131787711,34.85526709985575,28.2798327915817,0.6276397175596498,4852.231941340626,0.005661971594995846,62.21540704784697,0
207,30.226820894048103,49.575882990183615,24.63431260425097,1.0994342021574535,5265.4829899385595,0.009101777466175482,151.615558141669,0
208,34.11738394657074,54.56223495349763,24.18959471576611,1.229395689901979,4758.177056374477,0.005985290145621546,111.8310603637723,0
209,66.40567074481477,57.969954646476594,22.8356099940189,1.8654584843029012,5322.022643944,0.0144602656287896,92.76706078165626,0
210,43.15261891540733,53.03888421168929,25.73376695818748,1.9109572540307103,5349.065784337021,0.009855541463889384,163.61657922807808,0
211,33.07744316795723,50.74658578567009,23.859175165498133,0.938031320724831,4057.574369085673,0.01938237938412756,172.16729106767536,0
212,34.83994532956849,52.69493857068334,24.97186259783535,1.0355728430196942,4707.342760436891,0.008811480627312056,14.260685871406245,0
213,39.06705886040606,56.42533635829917,22.453715391117527,1.4113208889612372,5217.021658834938,0.018087251078893325,49.30600055473006,0
214,41.62620207426303,51.07643815952996,28.98443225277368,1.0036150990489923,4867.171777742459,0.00367256937071795,124.60843416592343,0
215,54.90539822869856,66.39209345285687,24.689774734749925,1.662878744910799,5386.700126992251,0.020374262396448888,135.4719432264778,0
216,44.77309454172989,33.31343639397522,28.264125217974073,1.205143469270812,4306.741786767772,0.01544551955988632,51.24979306440342,0
217,49.77523400278923,64.18826504203027,20.672446917930028,2.049782980269689,4792.557980880802,0.019715869226391295,114.0031654573773,0
218,90.84426875085929,84.66138992163673,39.4368736669455,7.184074631399229,7764.788052779984,0.08313844845079621,17.95462471427424,1
219,49.002060083345484,68.18611808575685,25.840299277982716,2.073390091749815,5115.735250620095,0.004351598934046451,116.22873487480018,0
220,80.73415627939238,92.64478099700757,36.61864140992323,6.798628707503052,7507.7006700456495,0.06843788359194264,50.24981779029657,1
221,28.69012420431503,54.54688033371137,23.567288940016972,1.958710182584865,4144.137377039921,0.020305703775919174,123.86874898068746,0
222,96.89005345364244,98.89213511045756,46.44042758454974,7.410068868810008,7859.066820674615,0.058136387964619486,19.227184070989306,1
223,85.21547827846979,98.48981437042342,39.88103234724378,6.476775904369841,7625.175143713544,0.12165593500767899,22.467596921913117,1
224,72.05934684829343,78.85575891613628,36.089994565935555,7.50785802123406,8385.328873044535,0.08392242392126789,10.722368645380747,1
